customer_id,latitude,longitude,demand,service_time,ready_time,due_time,time_window
765,25.505871,81.802893,5,0.1667,11.0929,16.0929,11:06-16:06
766,25.503693,81.850679,2,0.2167,13.0059,17.5059,13:00-17:30
767,25.510338,82.048512,6,0.15,11.9615,16.9615,11:58-16:58
768,25.503235,81.86117,1,0.1667,12.1578,16.1578,12:09-16:09
769,25.499642,81.905256,2,0.2,12.1465,16.1465,12:09-16:09
770,25.303822,81.708804,1,0.2167,10.1285,14.1285,10:08-14:08
771,25.44387,82.016242,3,0.1667,12.2491,16.2491,12:15-16:15
772,25.27647,81.764342,8,0.1333,9.4893,14.4893,09:29-14:29
773,25.301054,81.751352,2,0.1833,13.1535,17.6535,13:09-17:39
774,25.545048,81.678545,10,0.0833,12.1812,16.1812,12:11-16:11
775,25.596324,81.851597,3,0.2,12.8558,17.3558,12:51-17:21
776,25.524373,81.717145,1,0.3333,12.771,17.271,12:46-17:16
777,25.311962,81.718947,4,0.1833,11.9524,15.9524,11:57-15:57
778,25.506996,81.975395,8,0.1,11.1784,16.1784,11:11-16:11
779,25.453319,81.712629,2,0.2667,8.8946,13.8946,08:54-13:54
780,25.521543,81.724673,1,0.1167,10.1,15.1,10:06-15:06
781,25.43336,81.947132,9,0.1333,8.2537,12.7537,08:15-12:45
782,25.591145,81.750027,6,0.1167,8.9277,13.9277,08:56-13:56
783,25.332062,81.880099,4,0.3167,11.0578,15.0578,11:03-15:03
784,25.365964,81.787532,8,0.3333,9.3149,14.3149,09:19-14:19
785,25.540939,81.835036,9,0.2333,10.1983,14.1983,10:12-14:12
786,25.317973,82.000953,4,0.2333,12.8281,17.3281,12:50-17:20
787,25.481998,81.724229,6,0.25,12.2049,17.2049,12:12-17:12
788,25.366622,82.013434,1,0.2333,8.8582,12.8582,08:51-12:51
789,25.49185,81.652019,4,0.2167,10.2471,14.2471,10:15-14:15
790,25.379559,81.800612,6,0.3333,9.5524,14.5524,09:33-14:33
791,25.472452,82.035425,2,0.2667,8.2922,12.7922,08:18-12:48
792,25.336355,81.912337,10,0.1,12.7826,17.2826,12:47-17:17
793,25.394472,81.947427,10,0.1833,8.2875,12.7875,08:17-12:47
794,25.582517,81.933118,3,0.3333,9.0449,13.0449,09:03-13:03
795,25.621996,81.885409,4,0.1833,9.6548,14.6548,09:39-14:39
796,25.370905,81.949955,2,0.1333,8.9515,13.9515,08:57-13:57
797,25.587002,81.86642,6,0.3,8.9724,12.9724,08:58-12:58
798,25.493049,81.954246,2,0.2333,9.5446,14.5446,09:33-14:33
799,25.412428,81.681671,4,0.2333,11.0165,16.0165,11:01-16:01
800,25.394504,81.676672,6,0.1833,12.094,17.094,12:06-17:06
801,25.424524,81.672573,7,0.1,8.4859,12.9859,08:29-12:59
802,25.370746,82.006775,6,0.1833,9.1069,13.1069,09:06-13:06
803,25.500296,81.787232,3,0.1833,12.2487,16.2487,12:15-16:15
804,25.297099,81.743563,8,0.3167,8.4251,12.9251,08:26-12:56
805,25.551547,81.976135,7,0.15,10.7561,15.7561,10:45-15:45
806,25.538373,81.990322,8,0.1167,11.8128,15.8128,11:49-15:49
807,25.411735,81.774972,5,0.1833,11.0268,16.0268,11:02-16:02
808,25.499348,81.980105,9,0.3333,8.4221,12.9221,08:25-12:55
809,25.30468,81.839642,4,0.2,9.22,13.22,09:13-13:13
810,25.507815,81.842175,9,0.1833,8.5637,13.0637,08:34-13:04
811,25.537072,81.849124,3,0.25,10.5102,15.5102,10:31-15:31
812,25.570785,81.861928,3,0.25,10.649,15.649,10:39-15:39
813,25.60794,81.838012,6,0.15,10.8793,14.8793,10:53-14:53
814,25.346184,81.787916,6,0.3333,12.1599,16.1599,12:10-16:10
815,25.562565,81.990082,8,0.2333,10.7515,14.7515,10:45-14:45
816,25.555194,81.746777,3,0.0833,10.0598,15.0598,10:04-15:04
817,25.563063,81.714597,9,0.1833,8.7174,13.2174,08:43-13:13
818,25.299409,81.811342,4,0.3167,12.1439,16.1439,12:09-16:09
819,25.332303,81.736223,6,0.1833,9.6768,14.6768,09:41-14:41
820,25.412804,82.019846,10,0.2333,8.9485,13.9485,08:57-13:57
821,25.61754,81.912417,6,0.2333,10.6621,15.6621,10:40-15:40
822,25.31769,81.757936,7,0.2667,12.0254,17.0254,12:02-17:02
823,25.394926,82.002988,10,0.3,13.0593,17.5593,13:04-17:34
824,25.355074,81.698094,10,0.1167,8.7795,13.7795,08:47-13:47
825,25.524365,81.683393,5,0.2167,11.8508,15.8508,11:51-15:51
826,25.503514,81.854893,5,0.2167,12.0255,16.0255,12:02-16:02
827,25.315719,81.755059,2,0.1167,11.7794,15.7794,11:47-15:47
828,25.452369,82.001572,6,0.25,9.1207,13.1207,09:07-13:07
829,25.569688,81.695955,10,0.1,11.17,16.17,11:10-16:10
830,25.432513,82.004344,5,0.2,10.2102,15.2102,10:13-15:13
831,25.328798,81.747309,4,0.1667,11.8009,16.8009,11:48-16:48
832,25.252101,81.775165,2,0.1167,10.2199,14.2199,10:13-14:13
833,25.326907,81.938424,4,0.3,10.7838,15.7838,10:47-15:47
834,25.394795,81.753435,3,0.1333,11.987,16.987,11:59-16:59
835,25.42059,81.736524,10,0.15,9.1701,13.1701,09:10-13:10
836,25.368,81.81272,6,0.3,10.2852,15.2852,10:17-15:17
837,25.438157,81.797029,2,0.3167,9.2591,14.2591,09:16-14:16
838,25.569546,81.830813,1,0.0833,8.7625,12.7625,08:46-12:46
839,25.282718,81.940502,9,0.15,9.0056,13.0056,09:00-13:00
840,25.265241,81.828946,10,0.2667,8.6558,13.1558,08:39-13:09
841,25.491876,81.851175,8,0.2833,9.8137,14.8137,09:49-14:49
842,25.479272,81.684518,2,0.3333,8.3123,12.8123,08:19-12:49
843,25.348636,81.833965,1,0.2167,11.0343,16.0343,11:02-16:02
844,25.274542,81.962857,2,0.0833,10.8671,14.8671,10:52-14:52
845,25.511036,81.902211,8,0.3,10.1151,15.1151,10:07-15:07
846,25.558258,81.733626,8,0.1167,12.2248,17.2248,12:13-17:13
847,25.341842,81.926997,9,0.1,9.133,14.133,09:08-14:08
848,25.36964,81.683823,1,0.25,11.1886,15.1886,11:11-15:11
849,25.513639,81.96396,2,0.2333,11.0098,15.0098,11:01-15:01
850,25.604849,81.800175,10,0.0833,9.1662,14.1662,09:10-14:10
851,25.480489,81.948844,10,0.1167,10.8415,14.8415,10:50-14:50
852,25.494759,82.045284,8,0.2333,11.7842,15.7842,11:47-15:47
853,25.526648,81.723102,2,0.15,9.578,14.578,09:35-14:35
854,25.583972,81.745871,1,0.25,8.776,13.776,08:47-13:47
855,25.479034,82.043784,1,0.1833,8.6962,13.1962,08:42-13:12
856,25.241267,81.887672,7,0.2333,8.5958,13.0958,08:36-13:06
857,25.425283,81.734405,9,0.2,9.7261,14.7261,09:44-14:44
858,25.51706,81.760046,7,0.1667,12.9069,17.4069,12:54-17:24
859,25.35871,81.927424,3,0.1667,10.9931,15.9931,10:00-15:00
860,25.327911,81.833475,8,0.2667,10.6208,15.6208,10:37-15:37
861,25.427791,81.676058,1,0.2167,9.3714,14.3714,09:22-14:22
862,25.412436,81.629039,9,0.2333,12.0209,16.0209,12:01-16:01
863,25.476364,81.632511,9,0.2333,10.0797,14.0797,10:05-14:05
864,25.302723,81.777032,8,0.1333,12.2394,16.2394,12:14-16:14
865,25.562984,81.954999,9,0.3167,8.6224,13.1224,08:37-13:07
866,25.587761,81.730348,6,0.2333,12.8091,17.3091,12:49-17:19
867,25.563143,81.687508,5,0.2667,10.9877,15.9877,10:59-15:59
868,25.464919,81.742872,4,0.3167,10.0444,14.0444,10:03-14:03
869,25.555019,81.942041,10,0.3167,9.3233,14.3233,09:19-14:19
870,25.487176,82.039386,7,0.25,8.966,12.966,08:58-12:58
871,25.431168,81.718799,2,0.2833,8.892,13.892,08:54-13:54
872,25.569932,81.868049,10,0.2,11.8094,15.8094,11:49-15:49
873,25.630965,81.817928,1,0.2667,13.006,17.506,13:00-17:30
874,25.294789,81.998294,6,0.1667,9.8328,14.8328,09:50-14:50
875,25.399554,81.640726,2,0.2667,11.0453,16.0453,11:03-16:03
876,25.571368,81.718202,7,0.1,9.8348,14.8348,09:50-14:50
877,25.349372,81.920894,5,0.3167,11.1118,16.1118,11:07-16:07
878,25.386116,81.96489,5,0.1333,8.8476,12.8476,08:51-12:51
879,25.319761,81.741701,7,0.25,12.1981,17.1981,12:12-17:12
880,25.303671,81.764676,8,0.0833,11.7631,16.7631,11:46-16:46
881,25.314365,81.93266,4,0.1167,10.011,15.011,10:01-15:01
882,25.307104,81.740313,10,0.3333,9.9101,14.9101,09:55-14:55
883,25.556294,81.78894,5,0.3,10.3625,15.3625,10:22-15:22
884,25.266383,81.884978,2,0.1333,9.9858,13.9858,09:59-13:59
885,25.475226,81.971861,1,0.1167,9.171,13.171,09:10-13:10
886,25.350065,81.938642,3,0.3,9.2076,13.2076,09:12-13:12
887,25.371348,81.902305,7,0.3333,8.4016,12.9016,08:24-12:54
888,25.500282,81.923406,6,0.1167,10.8271,14.8271,10:50-14:50
889,25.531358,82.019883,4,0.25,9.1101,14.1101,09:07-14:07
890,25.381265,81.707796,5,0.15,8.541,13.041,08:32-13:02
891,25.381262,81.942156,9,0.2667,8.8505,13.8505,08:51-13:51
892,25.60293,81.792404,6,0.1833,11.1301,15.1301,11:08-15:08
893,25.441852,82.012774,1,0.1167,9.0095,13.0095,09:01-13:01
894,25.478461,81.880136,1,0.1667,9.5767,14.5767,09:35-14:35
895,25.438384,81.716389,5,0.2167,9.4297,14.4297,09:26-14:26
896,25.503693,81.776616,5,0.2833,10.4695,15.4695,10:28-15:28
897,25.407226,82.023556,9,0.0833,9.8402,14.8402,09:50-14:50
898,25.468588,81.963242,6,0.3333,10.1283,15.1283,10:08-15:08
899,25.461814,81.913758,8,0.25,12.8285,17.3285,12:50-17:20
900,25.373047,81.836627,6,0.3167,10.6392,15.6392,10:38-15:38
901,25.284958,81.879889,4,0.3167,9.149,13.149,09:09-13:09
902,25.432677,81.904528,7,0.1167,9.6233,14.6233,09:37-14:37
903,25.611873,81.903175,7,0.1,10.2597,15.2597,10:16-15:16
904,25.348286,81.857621,8,0.2833,11.8866,15.8866,11:53-15:53
905,25.587552,81.802402,2,0.1333,11.9842,16.9842,11:59-16:59
906,25.357479,81.722868,7,0.1167,9.0478,13.0478,09:03-13:03
907,25.299874,81.850551,3,0.2,9.2096,13.2096,09:13-13:13
908,25.488116,81.894651,8,0.3167,8.9378,12.9378,08:56-12:56
909,25.433065,82.04412,8,0.2833,9.1875,14.1875,09:11-14:11
910,25.383645,82.046147,7,0.2167,12.8317,17.3317,12:50-17:20
911,25.440327,81.792565,10,0.1333,11.9356,16.9356,11:56-16:56
912,25.502188,81.774349,6,0.1667,10.2761,15.2761,10:17-15:17
913,25.589789,81.725079,1,0.2667,10.1212,15.1212,10:07-15:07
914,25.584997,81.830231,7,0.1167,12.8253,17.3253,12:50-17:20
915,25.522234,81.835652,8,0.2167,9.8785,13.8785,09:53-13:53
916,25.529205,81.814835,2,0.0833,8.6376,13.1376,08:38-13:08
917,25.582551,81.925053,2,0.1667,9.0174,13.0174,09:01-13:01
918,25.546183,81.98995,3,0.1333,8.757,12.757,08:45-12:45
919,25.383452,82.00902,9,0.25,8.7511,12.7511,08:45-12:45
920,25.252666,81.776302,6,0.3167,10.5053,15.5053,10:30-15:30
921,25.552929,81.936821,10,0.1167,9.9025,14.9025,09:54-14:54
922,25.500779,81.741555,9,0.2833,10.8402,15.8402,10:50-15:50
923,25.331353,81.742043,6,0.25,11.0568,16.0568,11:03-16:03
924,25.316127,81.810168,7,0.3333,10.3642,15.3642,10:22-15:22
925,25.487388,81.943327,4,0.3167,11.0461,15.0461,11:03-15:03
926,25.434559,81.913455,1,0.1,8.9396,12.9396,08:56-12:56
927,25.501458,81.961363,4,0.2667,10.8434,14.8434,10:51-14:51
928,25.536704,81.696374,6,0.2333,9.8191,14.8191,09:49-14:49
929,25.391346,81.817509,2,0.1,9.3684,14.3684,09:22-14:22
930,25.42316,81.696937,3,0.15,10.2649,15.2649,10:16-15:16
931,25.389812,82.017428,1,0.3167,8.9041,13.9041,08:54-13:54
932,25.327221,81.972333,8,0.2167,10.701,15.701,10:42-15:42
933,25.290391,81.955941,9,0.1667,9.1657,13.1657,09:10-13:10
934,25.447086,81.647953,9,0.1667,11.936,16.936,11:56-16:56
935,25.459442,81.661123,4,0.3,11.0379,15.0379,11:02-15:02
936,25.456213,81.927549,6,0.15,10.0337,15.0337,10:02-15:02
937,25.566765,81.790498,10,0.1167,11.1644,16.1644,11:10-16:10
938,25.549418,81.965426,6,0.2333,9.8681,14.8681,09:52-14:52
939,25.519608,81.775357,3,0.3333,10.3982,15.3982,10:24-15:24
940,25.48393,81.885224,4,0.1167,12.9009,17.4009,12:54-17:24
941,25.426538,81.958258,8,0.15,10.2704,15.2704,10:16-15:16
942,25.51421,81.721058,5,0.2,10.9073,15.9073,10:54-15:54
943,25.492363,81.97831,9,0.1333,12.189,16.189,12:11-16:11
944,25.356605,81.899234,9,0.25,11.206,16.206,11:12-16:12
945,25.26379,81.908375,1,0.15,10.3048,15.3048,10:18-15:18
946,25.441491,82.05779,8,0.1167,11.979,15.979,11:59-15:59
947,25.411734,81.74184,4,0.15,10.9407,15.9407,10:56-15:56
948,25.549628,81.675837,6,0.3167,10.9947,14.9947,10:00-14:00
949,25.471971,81.806033,3,0.3167,11.0274,15.0274,11:02-15:02
950,25.334143,82.025361,4,0.2167,11.7601,15.7601,11:46-15:46
951,25.245806,81.805,4,0.1833,9.6711,14.6711,09:40-14:40
952,25.436292,81.900702,1,0.3,11.2368,16.2368,11:14-16:14
953,25.441503,82.039391,8,0.1333,10.5767,15.5767,10:35-15:35
954,25.539183,82.029873,2,0.25,10.5802,15.5802,10:35-15:35
955,25.611659,81.769226,4,0.25,11.014,16.014,11:01-16:01
956,25.584789,81.706267,2,0.2667,8.4171,12.9171,08:25-12:55
957,25.461459,81.682643,2,0.1333,9.8245,13.8245,09:49-13:49
958,25.366367,81.837733,4,0.2667,13.042,17.542,13:03-17:33
959,25.252607,81.858285,10,0.2333,9.7725,14.7725,09:46-14:46
960,25.28084,81.813851,10,0.3167,12.1623,16.1623,12:10-16:10
961,25.282134,81.806501,4,0.1167,9.9605,14.9605,09:58-14:58
962,25.314415,81.904905,6,0.2333,10.9574,15.9574,10:57-15:57
963,25.539068,81.970796,10,0.3,10.9136,14.9136,10:55-14:55
964,25.497571,81.915274,3,0.15,9.7347,14.7347,09:44-14:44
965,25.600081,81.790022,10,0.2667,8.8375,12.8375,08:50-12:50
966,25.36722,81.854911,2,0.1,8.3257,12.8257,08:20-12:50
967,25.599343,81.791465,3,0.2667,8.3328,12.8328,08:20-12:50
968,25.530582,82.020202,4,0.2333,12.0793,16.0793,12:05-16:05
969,25.303918,81.794327,1,0.1333,12.2459,16.2459,12:15-16:15
970,25.473839,82.001102,9,0.1,9.3677,14.3677,09:22-14:22
971,25.433465,81.975484,9,0.2667,10.2028,14.2028,10:12-14:12
972,25.62763,81.886897,4,0.1333,9.3893,14.3893,09:23-14:23
973,25.561397,81.975192,9,0.2,10.0739,14.0739,10:04-14:04
974,25.544502,81.776987,8,0.0833,9.2702,14.2702,09:16-14:16
975,25.395772,81.938185,9,0.3333,9.9978,14.9978,09:00-14:00
976,25.357391,81.776174,9,0.2167,9.5773,14.5773,09:35-14:35
977,25.3003,81.879825,6,0.3167,10.5182,15.5182,10:31-15:31
978,25.279569,81.971244,2,0.1167,9.8689,13.8689,09:52-13:52
979,25.267876,81.808539,10,0.1333,12.1642,17.1642,12:10-17:10
980,25.474213,81.948518,7,0.2333,11.2351,16.2351,11:14-16:14
981,25.619831,81.831683,10,0.2333,9.9796,14.9796,09:59-14:59
982,25.488566,81.718626,10,0.2833,12.068,17.068,12:04-17:04
983,25.426125,81.643154,2,0.3167,13.1452,17.6452,13:09-17:39
984,25.333008,81.868934,5,0.3,8.8707,12.8707,08:52-12:52
985,25.526503,81.989932,2,0.1167,13.1822,17.6822,13:11-17:41
986,25.603707,81.745095,1,0.15,8.3901,12.8901,08:23-12:53
987,25.377329,81.946387,10,0.3167,12.1379,16.1379,12:08-16:08
988,25.594404,81.903495,10,0.2167,11.806,16.806,11:48-16:48
989,25.327742,82.0287,10,0.3,10.8942,14.8942,10:54-14:54
990,25.459811,81.753603,9,0.2333,9.0168,14.0168,09:01-14:01
991,25.383768,81.790318,7,0.0833,12.0125,16.0125,12:01-16:01
992,25.436668,81.663931,6,0.2,10.6752,15.6752,10:41-15:41
993,25.468562,81.71731,10,0.3,10.2481,14.2481,10:15-14:15
994,25.451899,81.919449,6,0.25,9.3036,14.3036,09:18-14:18
995,25.560374,81.77468,7,0.1167,9.3857,14.3857,09:23-14:23
996,25.275326,81.919265,3,0.1333,10.4288,15.4288,10:26-15:26
997,25.363702,81.751003,8,0.3,10.9895,14.9895,10:59-14:59
998,25.556068,81.848232,9,0.3333,10.997,14.997,10:00-14:00
999,25.618737,81.837854,7,0.2833,11.1781,15.1781,11:11-15:11
1000,25.407598,82.005144,5,0.1,8.6353,13.1353,08:38-13:08
