order_date,weather_condition,traffic_level,area_type,distance_km,historical_orders,holiday_flag,peak_hour,rider_count,demand_orders,delivery_time_minutes
2024-07-10 21:00:00,1,0,1,4.9162624869491145,140,0,1,57,134,67.47631234014146
2024-07-10 22:00:00,1,2,1,16.925280771950316,149,1,0,66,142,75.68561868893688
2024-07-10 23:00:00,2,2,1,19.994246983522316,127,0,0,31,89,66.903494265385
2024-07-11 00:00:00,1,2,1,7.125666692292341,92,1,0,36,170,51.84267558213734
2024-07-11 01:00:00,2,2,2,17.004224537946264,172,0,0,96,108,60.59398932124298
2024-07-11 02:00:00,2,1,2,17.58673659145574,337,0,1,72,263,52.599115869554815
2024-07-11 03:00:00,2,0,1,19.925401986384514,445,1,1,13,364,77.74724541614418
2024-07-11 04:00:00,2,2,2,7.511682465781608,72,0,1,99,87,34.59924068498852
2024-07-11 05:00:00,2,2,0,15.364786480568007,193,1,1,90,271,63.18929237933298
2024-07-11 06:00:00,2,2,1,5.347371069197723,477,0,1,12,395,39.79523434078242
2024-07-11 07:00:00,2,0,0,12.871124024550722,307,0,0,90,244,47.03920807710287
2024-07-11 08:00:00,1,1,2,14.392008819983914,56,0,1,49,98,53.03476494916953
2024-07-11 09:00:00,1,1,1,15.081293158166831,326,1,1,92,311,57.99153325071544
2024-07-11 10:00:00,2,2,0,4.936271203104771,235,0,0,91,178,38.34964545872643
2024-07-11 11:00:00,1,2,2,17.1257858394277,144,1,1,37,172,64.31042180952538
2024-07-11 12:00:00,1,0,1,8.998465347458296,456,0,0,24,332,66.58776261948583
2024-07-11 13:00:00,0,1,1,5.111020836956546,431,0,1,60,371,29.02997897975998
2024-07-11 14:00:00,2,1,0,11.30809067906613,493,1,1,35,455,38.420863198697
2024-07-11 15:00:00,0,0,0,17.4037854625319,426,1,1,44,384,76.39093060080369
2024-07-11 16:00:00,1,2,0,19.374670285784163,74,0,0,89,75,80.27093342303635
2024-07-11 17:00:00,0,2,2,15.215948612829614,340,0,0,24,215,57.69401719428365
2024-07-11 18:00:00,2,1,0,1.1068348391558862,276,1,0,14,247,9.58068140929024
2024-07-11 19:00:00,0,1,0,3.5593144488531667,222,1,1,55,250,28.645707726404517
2024-07-11 20:00:00,0,2,0,2.449205742338449,184,0,0,33,114,38.1715870145283
2024-07-11 21:00:00,0,1,1,2.9230611168838103,337,1,0,11,253,30.67512026692217
2024-07-11 22:00:00,2,0,0,8.277664164375727,358,0,1,68,299,50.28917091593747
2024-07-11 23:00:00,2,2,0,7.431372981743928,118,1,1,45,174,42.62823234071243
2024-07-12 00:00:00,1,1,2,3.160014644097891,330,1,1,54,308,38.115364477458
2024-07-12 01:00:00,1,2,2,17.762471680670732,400,0,1,85,304,84.65168728554518
2024-07-12 02:00:00,2,2,0,12.693123950314844,391,0,0,46,290,45.21932063288147
2024-07-12 03:00:00,1,1,2,16.13280287017253,407,0,0,66,304,62.73136686656175
2024-07-12 04:00:00,2,1,2,8.059438388253186,382,0,0,94,309,30.906093134996272
2024-07-12 05:00:00,0,2,2,8.79448430946379,280,1,1,21,272,39.37637237150872
2024-07-12 06:00:00,0,2,1,7.034803000197831,435,1,1,44,395,50.90363736382963
2024-07-12 07:00:00,1,2,0,9.330105629871332,391,1,1,31,382,54.133695756509965
2024-07-12 08:00:00,1,2,0,12.59716798474602,366,1,0,81,317,61.04373057380471
2024-07-12 09:00:00,2,2,0,10.366696148964587,442,1,0,36,356,44.78958312306937
2024-07-12 10:00:00,1,2,2,16.920423117580555,356,0,0,16,263,69.72795206406246
2024-07-12 11:00:00,2,2,2,18.10264420358666,307,0,0,12,201,64.13017102507902
2024-07-12 12:00:00,0,2,2,9.923993213984383,222,1,1,13,247,49.88133973350652
2024-07-12 13:00:00,0,1,1,5.555211626624339,81,1,1,97,129,21.138619884067296
2024-07-12 14:00:00,0,0,2,18.95865596972687,249,0,1,17,237,73.96325869386716
2024-07-12 15:00:00,2,2,1,14.965734217967531,129,1,0,54,151,57.29686312641587
2024-07-12 16:00:00,1,0,0,13.16241463502372,402,0,0,86,350,77.61055778251537
2024-07-12 17:00:00,2,2,2,15.16286093885554,124,1,0,82,156,54.98894124739733
2024-07-12 18:00:00,2,1,1,2.4436538655415347,465,1,0,29,331,21.53071424574981
2024-07-12 19:00:00,0,2,1,2.284900225115778,313,1,1,93,288,28.929350395288814
2024-07-12 20:00:00,2,1,2,3.909292399038761,134,0,1,14,173,16.308808123168966
2024-07-12 21:00:00,1,2,1,3.801568381370117,266,0,0,55,197,50.723697149634006
2024-07-12 22:00:00,2,2,2,8.992739022138686,170,1,0,78,161,40.96340960714699
2024-07-12 23:00:00,2,0,1,3.99067756342192,69,1,0,44,87,53.962945264854426
2024-07-13 00:00:00,1,2,0,17.235987241065335,498,0,1,74,379,77.57928597685242
2024-07-13 01:00:00,0,2,0,11.983841687632491,198,0,0,24,99,55.695911046825685
2024-07-13 02:00:00,2,1,0,7.996976030654777,56,1,0,26,60,40.62000248819151
2024-07-13 03:00:00,0,0,2,2.322828226280075,426,0,0,85,293,46.797378865885314
2024-07-13 04:00:00,0,0,0,12.229528123223378,427,1,0,55,343,67.09741260442011
2024-07-13 05:00:00,0,2,0,3.2141235912504005,442,1,1,70,393,39.62530325749424
2024-07-13 06:00:00,2,1,0,15.121184757649518,135,1,1,52,158,45.0084862128482
2024-07-13 07:00:00,1,2,2,16.252403838132608,435,0,1,88,343,68.95367485578413
2024-07-13 08:00:00,1,1,1,11.335548901236985,196,0,1,87,189,49.4000072081403
2024-07-13 09:00:00,0,2,2,3.842454323676292,365,1,1,31,350,31.08393487267441
2024-07-13 10:00:00,2,1,2,15.950391751068844,236,1,0,18,196,47.391922898717546
2024-07-13 11:00:00,1,2,0,6.848727995927345,374,1,0,56,294,57.16294592509357
2024-07-13 12:00:00,0,2,1,5.230409712315737,350,1,0,94,301,40.10969560776978
2024-07-13 13:00:00,0,1,0,9.940576179350082,367,0,0,12,261,43.784914123660826
2024-07-13 14:00:00,2,2,0,18.53027858627544,443,1,0,61,342,61.77393101549883
2024-07-13 15:00:00,1,0,2,6.65009254941595,428,0,0,40,306,66.8343842853453
2024-07-13 16:00:00,0,1,2,18.205991518479784,242,1,1,22,219,57.99912884743189
2024-07-13 17:00:00,2,2,2,2.019412866056729,331,1,0,11,265,27.851287292184317
2024-07-13 18:00:00,2,1,0,2.5869503953409896,237,0,0,87,162,19.874553972559145
2024-07-13 19:00:00,1,1,1,14.272659477569691,67,0,1,16,96,58.08587756955689
2024-07-13 20:00:00,2,1,1,4.621260567515336,364,0,1,38,287,17.68239284371099
2024-07-13 21:00:00,1,2,0,7.015792980735883,198,0,1,13,201,55.42293445751132
2024-07-13 22:00:00,0,2,1,3.5910866386310016,95,0,0,13,41,31.498187984867705
2024-07-13 23:00:00,0,0,0,7.312717113518419,61,0,0,97,8,57.72390890583181
2024-07-14 00:00:00,2,2,1,6.328739883956803,279,1,1,30,281,48.09764539987892
2024-07-14 01:00:00,2,1,0,14.99041514079069,162,0,1,54,151,50.418952684892986
2024-07-14 02:00:00,1,2,1,14.338444375591834,209,1,1,37,209,65.08838181018618
2024-07-14 03:00:00,2,1,2,19.14361635213894,472,0,1,17,388,48.47448957623198
2024-07-14 04:00:00,0,2,2,14.764012018287776,276,0,0,51,192,57.65090813089267
2024-07-14 05:00:00,2,1,2,14.201537307406314,232,0,1,26,231,44.4842558769963
2024-07-14 06:00:00,2,1,2,14.189873892190382,104,1,1,18,169,34.41927667622576
2024-07-14 07:00:00,2,2,0,17.776381657315348,315,1,0,70,258,58.5424465554445
2024-07-14 08:00:00,0,0,1,6.628497924635451,84,0,0,93,35,64.11134913019728
2024-07-14 09:00:00,1,1,0,6.7017500746822805,129,0,1,78,116,41.87365223577676
2024-07-14 10:00:00,2,0,2,15.0830623843938,55,1,0,50,71,65.31192742034598
2024-07-14 11:00:00,2,1,1,5.345397605852421,176,0,0,38,114,19.6064230133952
2024-07-14 12:00:00,2,0,0,18.328380078811428,117,1,1,85,187,70.50156553763681
2024-07-14 13:00:00,0,2,2,11.160852776650836,239,0,1,63,232,58.70064613709872
2024-07-14 14:00:00,2,1,1,6.702373633763804,293,1,0,41,213,29.52315037571075
2024-07-14 15:00:00,1,1,1,15.745898664109664,58,1,1,74,106,61.15509269952649
2024-07-14 16:00:00,0,1,2,6.934091967630625,206,0,1,52,160,38.10283397611749
2024-07-14 17:00:00,0,1,2,19.302288024365563,120,0,0,78,70,62.63566030470156
2024-07-14 18:00:00,2,1,1,19.67679498477471,183,1,0,85,190,53.95562034280353
2024-07-14 19:00:00,1,2,2,13.669128597357728,349,0,0,89,251,69.98074402483725
2024-07-14 20:00:00,2,0,0,3.159043905254356,369,0,0,25,261,40.042911154678514
2024-07-14 21:00:00,2,1,2,6.000968148732558,298,0,0,30,206,26.513200328294797
2024-07-14 22:00:00,0,2,2,10.792922282105051,372,0,1,42,296,50.97090206469605
2024-07-14 23:00:00,0,2,2,17.17750155186165,93,1,0,35,122,57.35974538387012
2024-07-15 00:00:00,2,0,1,4.512843441898545,165,1,1,12,216,47.04910267968806
2024-07-15 01:00:00,2,2,1,2.9836657212647144,447,1,1,32,422,40.91305022021744
2024-07-15 02:00:00,0,2,2,2.415072180591676,442,1,1,98,380,37.02365328414909
2024-07-15 03:00:00,2,2,1,10.632383684840892,277,1,1,63,277,45.76590268443388
2024-07-15 04:00:00,1,1,2,17.80931842229941,456,0,1,93,343,60.16515974415974
2024-07-15 05:00:00,0,1,0,1.8048256102339544,106,1,0,56,97,32.30486093690023
2024-07-15 06:00:00,2,2,1,5.034109145877157,293,1,1,45,279,40.1124126572426
2024-07-15 07:00:00,2,1,2,14.171883300950531,106,0,1,44,134,46.62592775636144
2024-07-15 08:00:00,2,2,1,16.691405267730595,192,1,0,52,182,56.26977394796641
2024-07-15 09:00:00,0,1,0,16.34059105668422,241,0,1,42,242,41.43330260407263
2024-07-15 10:00:00,0,2,0,15.91629308908629,56,1,0,14,34,68.53999245507305
2024-07-15 11:00:00,2,1,2,3.46619621545346,453,0,1,13,361,28.84840753154657
2024-07-15 12:00:00,0,0,1,8.54751406147545,497,1,0,67,450,62.03359848199593
2024-07-15 13:00:00,1,0,0,19.710148593803183,324,1,0,61,278,87.84597931902113
2024-07-15 14:00:00,2,1,1,19.788863860173677,183,1,1,81,213,56.3840295014962
2024-07-15 15:00:00,1,1,2,12.446120447129571,484,0,0,84,354,53.84024424195707
2024-07-15 16:00:00,2,2,0,14.47607688970155,88,0,0,59,44,61.88111750527858
2024-07-15 17:00:00,2,1,0,19.074392129420872,242,1,1,36,237,53.04380193297249
2024-07-15 18:00:00,2,1,1,9.548629363582998,376,1,1,19,352,33.48279039948687
2024-07-15 19:00:00,2,1,0,3.600470299792072,74,0,1,71,107,19.834869042804687
2024-07-15 20:00:00,2,0,2,13.710028634805486,151,0,1,29,170,65.68739767356385
2024-07-15 21:00:00,2,0,2,19.241943793109947,200,1,1,41,245,72.95958094526304
2024-07-15 22:00:00,1,2,0,14.246915783459594,266,0,1,57,219,73.64864049418497
2024-07-15 23:00:00,1,2,2,16.263101413451018,279,0,0,58,201,66.14688054138881
2024-07-16 00:00:00,0,0,0,9.032227275441686,491,0,1,91,413,62.44353392461612
2024-07-16 01:00:00,2,0,0,2.8327999287521703,316,0,1,35,287,47.317796674281816
2024-07-16 02:00:00,2,0,0,4.208759644482933,211,0,1,44,211,40.364047014141576
2024-07-16 03:00:00,2,1,0,19.670441759274063,336,0,1,37,295,51.506227778315846
2024-07-16 04:00:00,0,1,1,10.370502022891465,215,0,1,74,209,41.5923357761233
2024-07-16 05:00:00,1,2,0,1.2283912133677477,423,0,1,35,345,42.136101015724016
2024-07-16 06:00:00,2,2,2,19.151978333892306,419,1,1,67,418,63.18961622685184
2024-07-16 07:00:00,2,1,1,10.457818327450006,296,0,1,15,274,28.961929164643504
2024-07-16 08:00:00,0,1,2,16.889099567544918,223,0,1,59,200,47.56163582251742
2024-07-16 09:00:00,2,0,0,11.420704698700977,445,0,0,58,277,65.95712026359728
2024-07-16 10:00:00,2,0,2,2.9323433898204607,58,0,0,67,83,50.74599227170219
2024-07-16 11:00:00,0,1,1,12.695822060506988,446,1,0,55,336,51.1599170271021
2024-07-16 12:00:00,0,0,2,19.950605250072577,497,1,1,98,409,84.63917017443516
2024-07-16 13:00:00,2,2,1,1.6600178702729185,325,1,1,90,337,31.32658444849949
2024-07-16 14:00:00,2,0,0,16.994089752785836,108,0,0,99,75,66.2218725810527
2024-07-16 15:00:00,1,2,0,5.474135117364535,134,1,1,30,194,44.501916960006426
2024-07-16 16:00:00,2,1,2,8.483458231531527,199,1,0,34,154,30.121999090736644
2024-07-16 17:00:00,2,2,2,8.081480723685011,370,1,1,72,365,40.62155890892893
2024-07-16 18:00:00,2,2,0,18.077146691113278,109,0,1,92,156,58.8621170491907
2024-07-16 19:00:00,2,2,0,10.585237587804926,174,0,1,75,171,44.57917351418576
2024-07-16 20:00:00,2,1,2,9.496311449854122,90,1,1,44,141,27.7875052467513
2024-07-16 21:00:00,1,0,0,16.54247706789875,386,1,0,89,292,85.10386558693082
2024-07-16 22:00:00,2,1,1,1.9292355517940072,222,0,1,89,220,12.041499331903662
2024-07-16 23:00:00,2,1,1,2.642669986809252,309,0,0,42,238,26.00054982523889
2024-07-17 00:00:00,0,2,2,1.4120882806494968,375,1,1,59,345,27.493173022273737
2024-07-17 01:00:00,0,2,2,14.071675176143463,222,0,0,33,144,61.52053158960668
2024-07-17 02:00:00,1,2,0,10.986706604504445,235,1,1,32,255,61.66424626633333
2024-07-17 03:00:00,1,2,0,17.64442039149737,290,0,1,90,247,77.88815390506475
2024-07-17 04:00:00,2,2,1,10.472125156479509,388,1,1,46,333,46.1957946417694
2024-07-17 05:00:00,0,2,2,5.214571882477889,143,1,1,72,152,37.99826597736916
2024-07-17 06:00:00,2,2,2,16.297800088983905,456,1,0,65,353,55.46162470767796
2024-07-17 07:00:00,1,1,2,6.592153230419834,465,1,0,72,350,47.98895846383316
2024-07-17 08:00:00,2,2,2,18.77810586089197,112,1,0,28,131,58.75917173461601
2024-07-17 09:00:00,1,0,1,5.758053869192569,270,1,0,30,210,65.06554961360325
2024-07-17 10:00:00,0,1,1,4.186692404535449,57,0,0,48,-10,36.78072907770167
2024-07-17 11:00:00,2,2,2,10.373155838703068,262,0,1,92,227,44.24819926334891
2024-07-17 12:00:00,0,0,1,1.9597872414346236,258,1,0,81,234,48.99157175164101
2024-07-17 13:00:00,1,1,2,1.6918228411697354,258,0,0,35,216,24.753040843697523
2024-07-17 14:00:00,1,2,1,10.4242763598537,425,0,0,60,337,59.589221899451005
2024-07-17 15:00:00,2,0,0,5.087030735100964,134,0,1,69,133,49.602889548036266
2024-07-17 16:00:00,0,1,1,1.1777001295084446,256,1,0,91,200,20.92454412280958
2024-07-17 17:00:00,2,1,2,6.625081317198912,396,1,0,87,317,30.49725220084734
2024-07-17 18:00:00,2,0,0,10.069979723085249,202,0,0,91,149,59.46820846832322
2024-07-17 19:00:00,2,0,2,8.491485327748041,210,0,0,15,135,53.28783222977149
2024-07-17 20:00:00,2,2,0,3.573919857048039,499,1,1,16,428,29.759221753326283
2024-07-17 21:00:00,1,2,0,12.013821728807573,165,1,1,69,228,66.22065220080414
2024-07-17 22:00:00,2,0,1,14.496326831805105,411,0,0,70,265,62.45983876231937
2024-07-17 23:00:00,1,2,1,13.835244081102612,300,0,1,14,259,66.35952812437591
2024-07-18 00:00:00,2,1,0,8.481476504382176,449,0,1,17,384,32.44315482253487
2024-07-18 01:00:00,2,1,0,3.614326872251166,232,0,0,42,183,28.91677646385449
2024-07-18 02:00:00,2,2,0,10.49024869632373,213,0,1,66,219,53.69765506266536
2024-07-18 03:00:00,2,0,2,17.91820334380457,377,0,1,21,358,78.27964857289368
2024-07-18 04:00:00,2,0,1,9.905734129883424,129,0,1,46,150,59.36110311257055
2024-07-18 05:00:00,2,0,2,4.717939945090165,56,0,1,24,86,55.47457809570286
2024-07-18 06:00:00,0,0,1,2.7680127587808774,374,0,1,26,291,55.40932617079005
2024-07-18 07:00:00,2,2,2,18.934606123878712,136,1,1,46,172,64.81010279068262
2024-07-18 08:00:00,2,2,1,15.117178768661384,57,1,1,60,86,59.31264124648144
2024-07-18 09:00:00,2,2,0,6.946372481309164,436,1,1,38,400,36.97960975339272
2024-07-18 10:00:00,1,2,0,6.611695717898314,468,0,0,12,334,46.213851850486336
2024-07-18 11:00:00,1,2,1,18.009151247729353,419,0,1,84,337,80.18672287054147
2024-07-18 12:00:00,2,1,0,4.373796461383371,85,1,1,35,129,22.46392239523137
2024-07-18 13:00:00,2,0,0,11.165708503474344,300,0,1,54,260,62.57199133561516
2024-07-18 14:00:00,2,2,2,14.556581228406726,149,0,0,15,100,54.81422893430897
2024-07-18 15:00:00,1,1,1,8.531416687348102,128,1,0,97,115,51.77140232179602
2024-07-18 16:00:00,2,2,0,1.7581445083186824,335,1,1,63,324,25.199714811193036
2024-07-18 17:00:00,2,2,1,5.32741746067091,320,1,0,97,282,28.376967747378952
2024-07-18 18:00:00,2,1,2,18.1343546114051,270,0,0,28,180,52.50464882175599
2024-07-18 19:00:00,2,0,1,10.939260369951532,245,1,1,22,249,67.83741926796009
2024-07-18 20:00:00,2,1,2,16.493383683271425,275,1,0,66,224,41.040306884011386
2024-07-18 21:00:00,0,1,2,11.55802531302173,136,0,0,82,87,43.995522840761545
2024-07-18 22:00:00,2,2,2,18.928439818533764,107,1,0,92,124,64.27480949988505
2024-07-18 23:00:00,0,2,0,18.273547435580056,461,0,0,94,330,75.55072672829924
2024-07-19 00:00:00,2,0,2,10.174872798197637,219,0,0,66,162,62.9994847006487
2024-07-19 01:00:00,2,0,1,7.047206483290639,146,0,0,55,100,48.60984293010736
2024-07-19 02:00:00,1,0,1,12.431706959566595,195,0,0,21,140,81.9721564889862
2024-07-19 03:00:00,2,1,0,13.822865951719995,438,0,1,38,322,43.30148563112181
2024-07-19 04:00:00,1,1,0,10.468746753712,442,1,0,74,329,52.65628075368353
2024-07-19 05:00:00,0,2,2,16.623381200806794,407,1,0,58,324,54.86979288769607
2024-07-19 06:00:00,2,1,2,4.483241913912773,420,0,0,13,295,18.088920881728555
2024-07-19 07:00:00,1,0,2,7.3538247818566145,442,0,1,86,377,64.49543269007029
2024-07-19 08:00:00,2,2,0,14.041150789962607,67,1,1,96,127,62.26760018669977
2024-07-19 09:00:00,1,0,0,5.686993442363588,233,1,1,37,215,66.61515616633717
2024-07-19 10:00:00,2,1,1,9.357050148989044,192,0,0,59,144,29.075810712323005
2024-07-19 11:00:00,1,2,2,19.31093738593756,383,1,1,21,320,79.89232477017454
2024-07-19 12:00:00,2,2,2,12.891643481044907,111,0,0,92,69,51.8635239244168
2024-07-19 13:00:00,0,1,1,19.032087458181387,212,0,1,27,164,60.24994791084212
2024-07-19 14:00:00,0,2,1,14.72638666172294,89,1,0,15,140,53.96545959115146
2024-07-19 15:00:00,1,2,1,14.768668623676286,228,0,0,77,135,70.76086864197293
2024-07-19 16:00:00,1,2,1,12.245286300113907,284,0,0,85,199,62.42738891323574
2024-07-19 17:00:00,1,1,2,3.701963301479809,429,1,1,32,386,33.756725981614565
2024-07-19 18:00:00,1,1,0,10.874571526839468,109,1,1,37,132,58.08292783739358
2024-07-19 19:00:00,2,2,2,5.800657809565949,277,1,1,84,313,43.36313531584658
2024-07-19 20:00:00,2,1,1,19.974778532674325,288,0,1,49,264,56.296222550451816
2024-07-19 21:00:00,2,1,0,6.07227686192319,105,1,1,57,153,24.494210309741856
2024-07-19 22:00:00,2,1,2,5.383031025767521,283,0,0,43,171,26.320428949292168
2024-07-19 23:00:00,2,1,1,12.853779947356848,133,0,0,94,71,23.26612826985751
2024-07-20 00:00:00,0,1,0,10.708027451172972,252,0,1,71,191,48.91925665159772
2024-07-20 01:00:00,2,1,0,1.4057053518357692,90,0,0,67,57,25.73396338581036
2024-07-20 02:00:00,0,2,0,3.461130400856927,487,1,1,43,435,44.64007465288493
2024-07-20 03:00:00,2,2,2,16.40981589472274,66,0,0,66,70,53.578180189323376
2024-07-20 04:00:00,2,2,1,10.190147147803652,154,1,0,38,164,45.2847242398332
2024-07-20 05:00:00,0,0,2,3.7742890816372734,74,1,1,99,158,58.921796757944335
2024-07-20 06:00:00,0,2,2,9.839608693878938,431,1,0,86,349,42.50318090663087
2024-07-20 07:00:00,0,2,2,5.80983257856567,142,1,1,61,195,42.7289501191125
2024-07-20 08:00:00,0,0,0,5.248237761134531,264,1,0,92,220,53.17203479943608
2024-07-20 09:00:00,2,2,1,19.196780252456985,442,1,0,17,363,52.67655011278744
2024-07-20 10:00:00,0,2,2,7.878466010297079,233,1,0,25,190,48.43072266241784
2024-07-20 11:00:00,2,2,1,1.8821909887744437,266,1,0,39,224,29.763158398878407
2024-07-20 12:00:00,2,2,0,19.43620678010875,200,1,1,96,233,64.32156466060945
2024-07-20 13:00:00,2,2,2,16.101951920671,423,0,1,93,360,51.589482399521685
2024-07-20 14:00:00,2,1,1,5.833852824719012,307,1,0,90,244,32.45833049112684
2024-07-20 15:00:00,2,1,0,8.768944859402435,350,0,1,35,329,34.5119219250466
2024-07-20 16:00:00,1,1,2,17.38350191730744,168,0,1,66,219,66.99383156549649
2024-07-20 17:00:00,1,1,2,7.790856867142211,498,0,1,48,367,50.3430379877515
2024-07-20 18:00:00,2,1,1,11.78067679812538,471,1,0,42,379,41.49293857783312
2024-07-20 19:00:00,2,2,1,11.16228052362764,183,1,1,87,243,44.1251800520924
2024-07-20 20:00:00,2,2,2,8.624596423947192,481,0,1,40,375,44.78556288671322
2024-07-20 21:00:00,2,2,2,13.150536134460609,477,1,1,89,436,51.73293207200343
2024-07-20 22:00:00,1,1,0,9.99252400873584,256,0,1,30,217,50.32817511609074
2024-07-20 23:00:00,2,0,0,1.403379341805484,312,1,0,59,246,45.81683901896216
2024-07-21 00:00:00,0,2,2,16.47327904531081,371,1,0,92,297,57.88452268150237
2024-07-21 01:00:00,2,1,1,3.1499598723206663,239,0,1,15,196,8.622741545262809
2024-07-21 02:00:00,1,0,1,9.817708686935903,207,1,1,69,230,72.94075705752128
2024-07-21 03:00:00,2,2,2,12.018115027622446,125,1,1,96,157,40.83551967472488
2024-07-21 04:00:00,0,2,0,14.404615029672524,101,0,0,99,70,56.88401065417407
2024-07-21 05:00:00,2,1,2,8.805134170471039,275,0,1,82,243,24.181149896666632
2024-07-21 06:00:00,0,2,1,14.975421253580098,143,1,1,22,194,60.3147776932451
2024-07-21 07:00:00,2,0,2,3.4956516096528345,341,1,0,67,287,46.43880399855233
2024-07-21 08:00:00,2,2,2,13.415465417144802,340,0,0,53,243,51.434344535485536
2024-07-21 09:00:00,1,2,0,16.700439624128357,371,0,1,88,326,76.23908593054725
2024-07-21 10:00:00,1,2,1,17.899435483912523,227,0,0,41,146,81.41278824696785
2024-07-21 11:00:00,1,0,1,12.011763423123895,436,0,0,68,323,76.06644230516976
2024-07-21 12:00:00,0,1,2,6.945008763425709,155,1,0,90,156,34.97617212441438
2024-07-21 13:00:00,1,2,1,4.103773722558902,125,0,0,54,85,49.34714861216914
2024-07-21 14:00:00,2,1,1,7.565616304671453,53,0,0,64,26,22.782945396249374
2024-07-21 15:00:00,2,2,1,11.259513089934355,360,0,0,58,220,51.9908142349298
2024-07-21 16:00:00,2,2,1,4.7302742558396496,485,1,0,70,356,29.87828021350385
2024-07-21 17:00:00,0,1,0,19.097783208168767,236,0,0,49,197,54.422028392513
2024-07-21 18:00:00,2,2,0,18.04557314858528,69,1,1,91,115,59.49209563333847
2024-07-21 19:00:00,2,2,0,1.6261867024431935,324,0,1,43,262,22.99005166931392
2024-07-21 20:00:00,0,1,0,11.677274166377387,185,1,0,98,164,39.11484627395895
2024-07-21 21:00:00,1,2,0,15.99686701468565,76,0,1,21,103,74.38078555708783
2024-07-21 22:00:00,2,1,1,5.662447238746132,185,1,1,24,211,20.37122619726793
2024-07-21 23:00:00,2,2,2,10.954028415462131,67,1,1,97,149,51.50799249920941
2024-07-22 00:00:00,2,1,2,8.713845765778201,334,0,0,18,238,27.673068884756265
2024-07-22 01:00:00,2,2,0,4.734379020143452,351,0,1,29,306,38.39258795755086
2024-07-22 02:00:00,2,2,1,12.680010293640631,469,1,1,98,445,52.473337807607656
2024-07-22 03:00:00,0,2,0,19.88015133272979,436,0,1,97,359,64.48094144000744
2024-07-22 04:00:00,0,1,2,7.940457945318952,442,0,1,58,354,31.0559313644534
2024-07-22 05:00:00,0,0,1,11.495201157024873,187,1,0,99,126,70.82438905469836
2024-07-22 06:00:00,2,2,1,7.229238950808511,281,0,1,23,292,44.67347441407119
2024-07-22 07:00:00,1,1,1,17.66202371924744,389,0,1,14,356,65.48856055290894
2024-07-22 08:00:00,2,0,2,17.42745130805017,499,0,1,57,424,80.50962386721913
2024-07-22 09:00:00,2,1,2,4.396694371011435,306,0,0,66,217,29.73542555823804
2024-07-22 10:00:00,1,2,0,18.099028610523156,268,1,1,69,275,71.81430672138326
2024-07-22 11:00:00,2,2,0,3.878665510065275,181,1,0,81,166,39.29164869630804
2024-07-22 12:00:00,2,2,2,2.813359232881351,481,1,0,90,383,33.95460003328963
2024-07-22 13:00:00,1,0,0,13.405757698329106,406,1,0,52,340,77.62063623698619
2024-07-22 14:00:00,2,2,2,8.332178011528004,305,0,1,95,248,38.71662973189607
2024-07-22 15:00:00,0,1,1,11.084071275775544,145,1,0,91,134,47.82260788471391
2024-07-22 16:00:00,2,0,0,13.398844856811806,323,0,0,73,220,74.31671082490215
2024-07-22 17:00:00,0,0,2,2.003907518066713,383,0,0,11,278,48.120627128880514
2024-07-22 18:00:00,2,2,2,6.566110250728874,350,1,1,10,354,49.91519451070919
2024-07-22 19:00:00,2,2,2,9.757219923608474,417,0,1,73,367,52.26474223010283
2024-07-22 20:00:00,0,1,0,6.065160786312705,64,1,0,81,89,35.63762427444501
2024-07-22 21:00:00,2,2,0,1.9304563014248977,228,0,1,94,245,31.820414301577824
2024-07-22 22:00:00,2,1,1,2.646854891390014,494,0,1,33,397,23.343410704440863
2024-07-22 23:00:00,2,1,0,16.233209506320936,309,1,1,11,341,39.81030085118388
2024-07-23 00:00:00,2,2,0,18.316348425045597,452,0,0,68,336,58.72903921377656
2024-07-23 01:00:00,2,1,0,3.892432746178528,137,0,1,43,139,22.64520739994952
2024-07-23 02:00:00,2,1,1,5.735977188538229,143,1,1,65,236,24.71106533311309
2024-07-23 03:00:00,1,2,1,13.392738689890322,382,1,0,85,279,70.09141886322917
2024-07-23 04:00:00,2,1,1,19.131163745756496,444,0,0,14,341,54.21120387061858
2024-07-23 05:00:00,2,1,0,6.692204473532151,77,1,1,64,140,31.38585223904869
2024-07-23 06:00:00,2,1,2,17.249058898484023,234,0,1,45,177,48.61282108921348
2024-07-23 07:00:00,2,1,0,10.614468244557152,124,1,0,81,175,42.95063614487085
2024-07-23 08:00:00,1,2,1,19.17461414253483,103,1,1,64,169,79.54710616891235
2024-07-23 09:00:00,2,0,0,3.588914586135634,370,0,0,19,254,46.17857872883373
2024-07-23 10:00:00,1,2,0,19.499775565951744,96,1,0,94,103,82.49940401929875
2024-07-23 11:00:00,2,2,2,9.378593928760653,297,0,1,55,279,47.64318106969223
2024-07-23 12:00:00,0,1,2,19.10582941809897,283,1,0,61,240,58.76983622974363
2024-07-23 13:00:00,0,1,0,9.715114123978866,167,0,1,71,209,32.02451412401737
2024-07-23 14:00:00,1,1,1,11.071560548290984,309,0,1,13,257,57.1379390012556
2024-07-23 15:00:00,0,2,0,16.290725185769098,279,1,0,65,212,54.72575088529844
2024-07-23 16:00:00,0,2,0,14.729941514048486,339,1,1,20,334,52.91173930222727
2024-07-23 17:00:00,2,2,0,12.772463087928424,290,0,1,95,261,51.20310320808458
